"id","date","deaths","Location","daysSinceData"
"908923ae",2020-04-23,239,"Geneva",-13
"908923ae",2020-04-24,245,"Geneva",-12
"908923ae",2020-04-25,247,"Geneva",-11
"908923ae",2020-04-26,248,"Geneva",-10
"908923ae",2020-04-27,249,"Geneva",-9
"908923ae",2020-04-28,251,"Geneva",-8
"908923ae",2020-04-29,253,"Geneva",-7
"908923ae",2020-04-30,255,"Geneva",-6
"908923ae",2020-05-01,258,"Geneva",-5
"908923ae",2020-05-02,261,"Geneva",-4
"908923ae",2020-05-03,261,"Geneva",-3
"908923ae",2020-05-04,263,"Geneva",-2
"908923ae",2020-05-05,264,"Geneva",-1
"908923ae",2020-05-06,265,"Geneva",0
"908923ae",2020-05-07,270,"Geneva",1
"908923ae",2020-05-08,270,"Geneva",2
"908923ae",2020-05-09,271,"Geneva",3
"908923ae",2020-05-10,273,"Geneva",4
"908923ae",2020-05-11,273,"Geneva",5
"908923ae",2020-05-12,274,"Geneva",6
"908923ae",2020-05-13,275,"Geneva",7
"908923ae",2020-05-14,275,"Geneva",8
"908923ae",2020-05-15,275,"Geneva",9
"908923ae",2020-05-16,275,"Geneva",10
"908923ae",2020-05-17,277,"Geneva",11
"908923ae",2020-05-18,278,"Geneva",12
"908923ae",2020-05-19,278,"Geneva",13
"908923ae",2020-05-20,278,"Geneva",14
"908923ae",2020-05-21,281,"Geneva",15
"908923ae",2020-05-22,281,"Geneva",16
"908923ae",2020-05-23,281,"Geneva",17
"908923ae",2020-05-24,281,"Geneva",18
"908923ae",2020-05-25,282,"Geneva",19
"908923ae",2020-05-26,282,"Geneva",20
"908923ae",2020-05-27,282,"Geneva",21
"908923ae",2020-05-28,282,"Geneva",22
"908923ae",2020-05-29,282,"Geneva",23
"908923ae",2020-05-30,282,"Geneva",24
"908923ae",2020-05-31,282,"Geneva",25
"908923ae",2020-06-01,282,"Geneva",26
"908923ae",2020-06-02,282,"Geneva",27
"908923ae",2020-06-03,282,"Geneva",28
"908923ae",2020-06-04,282,"Geneva",29
"908923ae",2020-06-05,282,"Geneva",30
"908923ae",2020-06-06,282,"Geneva",31
"908923ae",2020-06-07,282,"Geneva",32
"908923ae",2020-06-08,282,"Geneva",33
"908923ae",2020-06-09,282,"Geneva",34
"908923ae",2020-06-10,283,"Geneva",35
"908923ae",2020-06-11,283,"Geneva",36
"908923ae",2020-06-12,283,"Geneva",37
"908923ae",2020-06-13,283,"Geneva",38
"908923ae",2020-06-14,283,"Geneva",39
"908923ae",2020-06-15,283,"Geneva",40
"908923ae",2020-06-16,283,"Geneva",41
"908923ae",2020-06-17,283,"Geneva",42
"908923ae",2020-06-18,283,"Geneva",43
"908923ae",2020-06-19,283,"Geneva",44
"908923ae",2020-06-20,283,"Geneva",45
"908923ae",2020-06-21,283,"Geneva",46
"908923ae",2020-06-22,283,"Geneva",47
"908923ae",2020-06-23,283,"Geneva",48
"908923ae",2020-06-24,283,"Geneva",49
"908923ae",2020-06-25,283,"Geneva",50
"908923ae",2020-06-26,283,"Geneva",51
"908923ae",2020-06-27,283,"Geneva",52
"908923ae",2020-06-28,283,"Geneva",53
"908923ae",2020-06-29,283,"Geneva",54
"908923ae",2020-06-30,283,"Geneva",55
"908923ae",2020-07-01,283,"Geneva",56
"908923ae",2020-07-02,283,"Geneva",57
"908923ae",2020-07-03,283,"Geneva",58
"908923ae",2020-07-04,283,"Geneva",59
"908923ae",2020-07-05,283,"Geneva",60
"BEL",2020-02-26,NA,"Belgium",-60
"BEL",2020-02-27,NA,"Belgium",-59
"BEL",2020-02-28,NA,"Belgium",-58
"BEL",2020-02-29,NA,"Belgium",-57
"BEL",2020-03-01,NA,"Belgium",-56
"BEL",2020-03-02,NA,"Belgium",-55
"BEL",2020-03-03,NA,"Belgium",-54
"BEL",2020-03-04,NA,"Belgium",-53
"BEL",2020-03-05,NA,"Belgium",-52
"BEL",2020-03-06,NA,"Belgium",-51
"BEL",2020-03-07,NA,"Belgium",-50
"BEL",2020-03-08,NA,"Belgium",-49
"BEL",2020-03-09,NA,"Belgium",-48
"BEL",2020-03-10,1,"Belgium",-47
"BEL",2020-03-11,4,"Belgium",-46
"BEL",2020-03-12,5,"Belgium",-45
"BEL",2020-03-13,8,"Belgium",-44
"BEL",2020-03-14,13,"Belgium",-43
"BEL",2020-03-15,18,"Belgium",-42
"BEL",2020-03-16,30,"Belgium",-41
"BEL",2020-03-17,40,"Belgium",-40
"BEL",2020-03-18,63,"Belgium",-39
"BEL",2020-03-19,97,"Belgium",-38
"BEL",2020-03-20,134,"Belgium",-37
"BEL",2020-03-21,174,"Belgium",-36
"BEL",2020-03-22,221,"Belgium",-35
"BEL",2020-03-23,299,"Belgium",-34
"BEL",2020-03-24,377,"Belgium",-33
"BEL",2020-03-25,484,"Belgium",-32
"BEL",2020-03-26,587,"Belgium",-31
"BEL",2020-03-27,715,"Belgium",-30
"BEL",2020-03-28,857,"Belgium",-29
"BEL",2020-03-29,1006,"Belgium",-28
"BEL",2020-03-30,1176,"Belgium",-27
"BEL",2020-03-31,1384,"Belgium",-26
"BEL",2020-04-01,1617,"Belgium",-25
"BEL",2020-04-02,1836,"Belgium",-24
"BEL",2020-04-03,2072,"Belgium",-23
"BEL",2020-04-04,2343,"Belgium",-22
"BEL",2020-04-05,2591,"Belgium",-21
"BEL",2020-04-06,2847,"Belgium",-20
"BEL",2020-04-07,3125,"Belgium",-19
"BEL",2020-04-08,3447,"Belgium",-18
"BEL",2020-04-09,3720,"Belgium",-17
"BEL",2020-04-10,4021,"Belgium",-16
"BEL",2020-04-11,4305,"Belgium",-15
"BEL",2020-04-12,4571,"Belgium",-14
"BEL",2020-04-13,4848,"Belgium",-13
"BEL",2020-04-14,5109,"Belgium",-12
"BEL",2020-04-15,5390,"Belgium",-11
"BEL",2020-04-16,5636,"Belgium",-10
"BEL",2020-04-17,5840,"Belgium",-9
"BEL",2020-04-18,6048,"Belgium",-8
"BEL",2020-04-19,6239,"Belgium",-7
"BEL",2020-04-20,6442,"Belgium",-6
"BEL",2020-04-21,6645,"Belgium",-5
"BEL",2020-04-22,6826,"Belgium",-4
"BEL",2020-04-23,6981,"Belgium",-3
"BEL",2020-04-24,7136,"Belgium",-2
"BEL",2020-04-25,7278,"Belgium",-1
"BEL",2020-04-26,7431,"Belgium",0
"BEL",2020-04-27,7565,"Belgium",1
"BEL",2020-04-28,7675,"Belgium",2
"BEL",2020-04-29,7781,"Belgium",3
"BEL",2020-04-30,7869,"Belgium",4
"BEL",2020-05-01,7962,"Belgium",5
"BEL",2020-05-02,8038,"Belgium",6
"BEL",2020-05-03,8132,"Belgium",7
"BEL",2020-05-04,8225,"Belgium",8
"BEL",2020-05-05,8306,"Belgium",9
"BEL",2020-05-06,8381,"Belgium",10
"BEL",2020-05-07,8451,"Belgium",11
"BEL",2020-05-08,8525,"Belgium",12
"BEL",2020-05-09,8596,"Belgium",13
"BEL",2020-05-10,8669,"Belgium",14
"BEL",2020-05-11,8734,"Belgium",15
"BEL",2020-05-12,8779,"Belgium",16
"BEL",2020-05-13,8836,"Belgium",17
"BEL",2020-05-14,8879,"Belgium",18
"BEL",2020-05-15,8924,"Belgium",19
"BEL",2020-05-16,8953,"Belgium",20
"BEL",2020-05-17,8984,"Belgium",21
"BEL",2020-05-18,9020,"Belgium",22
"BEL",2020-05-19,9052,"Belgium",23
"BEL",2020-05-20,9082,"Belgium",24
"BEL",2020-05-21,9117,"Belgium",25
"BEL",2020-05-22,9158,"Belgium",26
"BEL",2020-05-23,9184,"Belgium",27
"BEL",2020-05-24,9218,"Belgium",28
"BEL",2020-05-25,9244,"Belgium",29
"BEL",2020-05-26,9268,"Belgium",30
"BEL",2020-05-27,9292,"Belgium",31
"BEL",2020-05-28,9319,"Belgium",32
"BEL",2020-05-29,9335,"Belgium",33
"BEL",2020-05-30,9359,"Belgium",34
"BEL",2020-05-31,9380,"Belgium",35
"BEL",2020-06-01,9401,"Belgium",36
"BEL",2020-06-02,9425,"Belgium",37
"BEL",2020-06-03,9444,"Belgium",38
"BEL",2020-06-04,9458,"Belgium",39
"BEL",2020-06-05,9470,"Belgium",40
"BEL",2020-06-06,9481,"Belgium",41
"BEL",2020-06-07,9493,"Belgium",42
"BEL",2020-06-08,9502,"Belgium",43
"BEL",2020-06-09,9514,"Belgium",44
"BEL",2020-06-10,9526,"Belgium",45
"BEL",2020-06-11,9533,"Belgium",46
"BEL",2020-06-12,9543,"Belgium",47
"BEL",2020-06-13,9548,"Belgium",48
"BEL",2020-06-14,9552,"Belgium",49
"BEL",2020-06-15,9560,"Belgium",50
"BEL",2020-06-16,9567,"Belgium",51
"BEL",2020-06-17,9574,"Belgium",52
"BEL",2020-06-18,9579,"Belgium",53
"BEL",2020-06-19,9583,"Belgium",54
"BEL",2020-06-20,9586,"Belgium",55
"BEL",2020-06-21,9595,"Belgium",56
"BEL",2020-06-22,9607,"Belgium",57
"BEL",2020-06-23,9611,"Belgium",58
"BEL",2020-06-24,9615,"Belgium",59
"BEL",2020-06-25,9620,"Belgium",60
